INSEE_COM,annee,nb_mutations,NbMaisons,NbApparts,PropMaison,PropAppart,PrixMoyen,Prixm2Moyen,SurfaceMoy
70417,2024,3,3,0,0,100,232667,1941,118
70418,2024,3,3,0,0,100,144167,1318,115
70419,2024,4,4,0,0,100,137500,806,168
70420,2024,1,1,0,0,100,231200,963,240
70421,2024,26,23,3,12,88,119737,1280,91
70422,2024,3,3,0,0,100,76667,839,89
70423,2024,1,1,0,0,100,54795,609,90
70425,2024,3,3,0,0,100,114667,995,114
70426,2024,2,2,0,0,100,71000,656,109
70427,2024,4,4,0,0,100,90750,876,102
70428,2024,9,9,0,0,100,180508,1900,97
70429,2024,5,5,0,0,100,134222,1366,95
70431,2024,5,5,0,0,100,171300,1418,122
70432,2024,3,3,0,0,100,141610,1496,99
70433,2024,5,4,1,20,80,100846,1203,92
70435,2024,10,10,0,0,100,131502,1286,110
70436,2024,3,3,0,0,100,56000,710,77
70438,2024,1,1,0,0,100,145000,1151,126
70439,2024,6,6,0,0,100,134516,1279,113
70441,2024,1,1,0,0,100,138500,996,139
70442,2024,4,4,0,0,100,102175,928,106
70443,2024,1,1,0,0,100,180500,2228,81
70444,2024,1,1,0,0,100,62000,1550,40
70446,2024,5,5,0,0,100,131320,1040,147
70447,2024,23,14,9,39,61,184117,1955,94
70448,2024,2,2,0,0,100,91575,676,130
70451,2024,18,18,0,0,100,114101,1160,106
70452,2024,3,3,0,0,100,97825,541,149
70453,2024,1,1,0,0,100,170640,2666,64
70454,2024,1,1,0,0,100,110000,705,156
70455,2024,16,11,5,31,69,136084,1507,93
70456,2024,1,1,0,0,100,189000,2077,91
70457,2024,2,2,0,0,100,53500,1039,64
70459,2024,12,11,1,8,92,108096,1213,91
70460,2024,5,5,0,0,100,221400,2601,88
70463,2024,1,1,0,0,100,145000,2014,72
70464,2024,20,20,0,0,100,154401,1522,105
70466,2024,1,1,0,0,100,195000,1300,150
70467,2024,16,12,4,25,75,128690,1069,101
70469,2024,4,4,0,0,100,195418,2240,86
70472,2024,1,1,0,0,100,170000,1018,167
70473,2024,17,15,2,12,88,109371,1124,98
70474,2024,1,1,0,0,100,105000,1750,60
70476,2024,3,3,0,0,100,168060,1046,142
70477,2024,3,3,0,0,100,151757,1275,124
70478,2024,7,7,0,0,100,170421,1705,102
70479,2024,1,1,0,0,100,219650,1615,136
70480,2024,1,1,0,0,100,72000,900,80
70482,2024,12,11,1,8,92,139744,1468,99
70483,2024,1,1,0,0,100,161050,1895,85
70485,2024,6,6,0,0,100,90167,1019,97
70486,2024,2,2,0,0,100,74250,784,96
70487,2024,1,1,0,0,100,208500,1642,127
70488,2024,4,3,1,25,75,76762,827,95
70489,2024,11,11,0,0,100,152045,2063,74
70490,2024,1,1,0,0,100,109300,643,170
70491,2024,5,5,0,0,100,136780,1278,104
70492,2024,6,6,0,0,100,64778,573,113
70493,2024,2,2,0,0,100,163400,1821,90
70494,2024,6,6,0,0,100,159468,1579,100
70498,2024,4,4,0,0,100,162450,1689,88
70499,2024,2,2,0,0,100,77131,542,142
70500,2024,2,2,0,0,100,116500,1271,88
70501,2024,1,1,0,0,100,56000,622,90
70503,2024,2,2,0,0,100,204300,1367,138
70504,2024,5,5,0,0,100,133370,1186,112
70505,2024,3,3,0,0,100,125520,1645,77
70506,2024,1,1,0,0,100,189220,1911,99
70507,2024,3,3,0,0,100,192000,1759,117
70510,2024,6,6,0,0,100,110217,1031,106
70511,2024,3,3,0,0,100,108833,746,145
70512,2024,1,1,0,0,100,65000,844,77
70513,2024,14,10,4,29,71,165248,1593,103
70514,2024,3,3,0,0,100,190000,1331,143
70515,2024,3,3,0,0,100,159167,2885,59
70516,2024,2,2,0,0,100,84745,590,144
70517,2024,4,4,0,0,100,196920,2193,91
70519,2024,2,2,0,0,100,159000,1691,93
70520,2024,2,2,0,0,100,88100,1120,78
70521,2024,1,1,0,0,100,219150,2170,101
70522,2024,1,1,0,0,100,197000,1775,111
70523,2024,3,3,0,0,100,52333,695,74
70524,2024,1,1,0,0,100,50000,667,75
70525,2024,3,3,0,0,100,70667,1092,64
70526,2024,9,7,2,22,78,76057,690,114
70527,2024,1,1,0,0,100,128000,800,160
70528,2024,2,2,0,0,100,106525,743,142
70529,2024,3,3,0,0,100,188926,2112,90
70530,2024,1,1,0,0,100,80000,879,91
70531,2024,1,1,0,0,100,130000,1444,90
70532,2024,6,6,0,0,100,143067,1340,109
70534,2024,1,1,0,0,100,50700,859,59
70535,2024,1,1,0,0,100,243000,1321,184
70536,2024,1,1,0,0,100,55000,500,110
70538,2024,2,2,0,0,100,184700,2280,82
70539,2024,4,4,0,0,100,85625,916,100
70541,2024,2,2,0,0,100,110625,714,178
70542,2024,3,3,0,0,100,96667,1132,73
70544,2024,1,1,0,0,100,285580,2040,140
70546,2024,4,4,0,0,100,108575,952,120
70547,2024,1,1,0,0,100,191000,2358,81
70549,2024,1,1,0,0,100,60000,522,115
70550,2024,192,40,152,79,21,95653,1269,75
70554,2024,2,2,0,0,100,42500,474,90
70555,2024,1,1,0,0,100,66500,821,81
70557,2024,1,1,0,0,100,185000,1682,110
70559,2024,3,3,0,0,100,111000,1040,99
70560,2024,1,1,0,0,100,228000,1824,125
70561,2024,13,10,3,23,77,117135,1160,97
70562,2024,1,1,0,0,100,140000,1077,130
70563,2024,2,2,0,0,100,121150,1266,79
70564,2024,6,6,0,0,100,143768,1449,100
70565,2024,1,1,0,0,100,282800,2548,111
70566,2024,1,1,0,0,100,143400,1112,129
70568,2024,2,2,0,0,100,55000,596,92
70569,2024,1,1,0,0,100,171650,1291,133
70572,2024,6,6,0,0,100,68818,609,109
70573,2024,2,2,0,0,100,285000,2409,115
70575,2024,8,8,0,0,100,225711,2142,106
70576,2024,1,1,0,0,100,30000,441,68
70577,2024,5,5,0,0,100,153773,1352,118
70578,2024,1,1,0,0,100,345700,2188,158
70579,2024,4,4,0,0,100,151800,1430,106
70580,2024,2,2,0,0,100,153250,1196,134
70581,2024,4,4,0,0,100,203966,1532,126
70582,2024,2,2,0,0,100,124000,1186,108
70583,2024,1,1,0,0,100,202300,1376,147
71001,2024,5,5,0,0,100,214202,1548,136
71002,2024,11,11,0,0,100,158859,1574,115
71003,2024,5,4,1,20,80,134700,1475,88
71004,2024,9,9,0,0,100,221558,2015,110
71005,2024,4,4,0,0,100,242212,1826,130
71006,2024,1,1,0,0,100,210000,1312,160
71007,2024,5,5,0,0,100,250949,1943,122
71008,2024,1,1,0,0,100,112000,1867,60
71009,2024,27,27,0,0,100,117331,1170,95
71010,2024,11,11,0,0,100,103000,1165,92
71011,2024,8,7,1,12,88,168516,1798,97
71012,2024,3,3,0,0,100,270900,1573,161
71013,2024,6,6,0,0,100,137867,1504,97
71014,2024,137,72,65,47,53,98626,1192,82
71015,2024,4,4,0,0,100,108680,1190,87
71016,2024,12,11,1,8,92,217694,2084,109
71017,2024,1,1,0,0,100,85000,794,107
71018,2024,6,6,0,0,100,106083,1275,82
71019,2024,1,1,0,0,100,152000,2027,75
71020,2024,1,1,0,0,100,38000,1152,33
71021,2024,3,3,0,0,100,157317,1428,118
71022,2024,8,7,1,12,88,104802,1183,88
71023,2024,13,13,0,0,100,170132,1889,95
71024,2024,4,4,0,0,100,170275,1759,96
71025,2024,6,6,0,0,100,272199,2541,116
71026,2024,2,2,0,0,100,141500,1692,85
71027,2024,5,4,1,20,80,217180,3728,102
71028,2024,1,1,0,0,100,146475,2253,65
71029,2024,5,5,0,0,100,145148,1502,95
71032,2024,4,4,0,0,100,209988,2654,79
71033,2024,8,8,0,0,100,168231,1448,116
71034,2024,1,1,0,0,100,71400,892,80
71035,2024,1,1,0,0,100,205000,1475,139
71036,2024,3,2,1,33,67,86617,1358,60
71037,2024,1,1,0,0,100,90000,1636,55
71038,2024,3,3,0,0,100,225978,1762,139
71039,2024,1,1,0,0,100,267000,2225,120
71040,2024,47,45,2,4,96,113995,1414,85
71041,2024,2,2,0,0,100,183365,1482,126
71042,2024,6,6,0,0,100,142302,1521,94
71044,2024,4,4,0,0,100,141250,1403,105
71045,2024,1,1,0,0,100,117000,1918,61
71046,2024,2,2,0,0,100,81750,1333,63
71047,2024,47,47,0,0,100,101906,1229,83
71048,2024,1,1,0,0,100,85000,708,120
71050,2024,3,3,0,0,100,261467,2267,98
71051,2024,4,4,0,0,100,173500,1616,102
71052,2024,4,4,0,0,100,106705,1063,105
71054,2024,8,8,0,0,100,107075,1528,64
71056,2024,33,32,1,3,97,164560,1543,109
71057,2024,2,2,0,0,100,282500,1776,178
71058,2024,4,4,0,0,100,230375,1715,125
71059,2024,38,38,0,0,100,140048,1530,89
71060,2024,4,4,0,0,100,158500,1373,120
71061,2024,9,9,0,0,100,215989,1737,129
71062,2024,1,1,0,0,100,135840,1345,101
71063,2024,15,15,0,0,100,112957,1077,101
71064,2024,14,14,0,0,100,173880,1697,103
71065,2024,9,9,0,0,100,155016,1740,89
71066,2024,1,1,0,0,100,404000,2557,158
71067,2024,3,3,0,0,100,259425,2170,104
71068,2024,2,2,0,0,100,145000,1238,113
71069,2024,7,7,0,0,100,252838,2238,114
71070,2024,20,17,3,15,85,181010,2096,92
71071,2024,5,5,0,0,100,132020,1138,103
71072,2024,1,1,0,0,100,108200,958,113
71073,2024,50,35,15,30,70,135071,1673,80
71074,2024,7,7,0,0,100,284043,2465,115
71075,2024,12,10,2,17,83,77458,862,87
71076,2024,670,94,576,86,14,110994,1499,73
71077,2024,8,8,0,0,100,103155,1068,93
71078,2024,1,1,0,0,100,128650,960,134
71079,2024,6,6,0,0,100,188250,2050,100
71081,2024,26,21,5,19,81,150588,1723,88
71082,2024,3,3,0,0,100,210733,1542,142
71084,2024,4,4,0,0,100,369138,2735,133
71085,2024,2,2,0,0,100,204250,1547,134
71086,2024,3,3,0,0,100,114667,1422,74
71087,2024,5,5,0,0,100,149500,1485,105
71089,2024,6,6,0,0,100,253872,2234,114
71090,2024,16,15,1,6,94,213530,2187,101
71091,2024,2,2,0,0,100,113000,818,144
71092,2024,9,9,0,0,100,141253,1428,101
71093,2024,10,10,0,0,100,153750,1563,98
71094,2024,3,3,0,0,100,104700,1574,89
71095,2024,5,5,0,0,100,72848,876,80
71096,2024,1,1,0,0,100,313400,2089,150
71097,2024,11,11,0,0,100,106382,1234,91
71098,2024,5,3,2,40,60,64820,738,86
71099,2024,3,3,0,0,100,276610,2410,122
71100,2024,1,1,0,0,100,210000,2625,80
71101,2024,5,5,0,0,100,95700,992,98
71102,2024,3,3,0,0,100,247952,2151,121
71104,2024,2,2,0,0,100,107500,1147,97
71105,2024,90,34,56,62,38,209363,2491,84
71106,2024,32,28,4,12,88,134939,1400,97
71107,2024,3,3,0,0,100,127103,1355,97
71108,2024,2,2,0,0,100,343500,2888,110
71109,2024,3,3,0,0,100,121456,1523,92
71110,2024,6,6,0,0,100,164983,1578,105
71111,2024,4,4,0,0,100,94091,1100,86
71112,2024,3,2,1,33,67,159167,1793,87
71113,2024,7,7,0,0,100,135093,1002,135
71115,2024,1,1,0,0,100,75000,1875,40
71117,2024,14,14,0,0,100,216718,1814,118
71118,2024,79,54,25,32,68,162950,1960,88
71119,2024,14,14,0,0,100,197186,1712,134
71120,2024,44,35,9,20,80,124524,1373,88
71121,2024,4,4,0,0,100,158000,1658,106
71122,2024,4,4,0,0,100,170352,1735,100
71123,2024,9,9,0,0,100,109833,1281,94
71124,2024,1,1,0,0,100,170000,2537,67
71125,2024,2,2,0,0,100,70710,996,71
71126,2024,3,3,0,0,100,374667,3231,119
71127,2024,1,1,0,0,100,131500,1252,105
71128,2024,1,1,0,0,100,119500,2390,50
71129,2024,5,5,0,0,100,59160,630,91
71130,2024,8,8,0,0,100,139160,1166,120
71131,2024,1,1,0,0,100,57000,838,68
71132,2024,27,24,3,11,89,91045,1003,93
71133,2024,22,18,4,18,82,126610,1414,94
71134,2024,5,5,0,0,100,178641,2242,95
71135,2024,3,3,0,0,100,217467,2007,110
71137,2024,45,31,14,31,69,216942,2603,94
71139,2024,2,2,0,0,100,88000,1210,72
71141,2024,3,3,0,0,100,175000,1725,101
71142,2024,2,2,0,0,100,256732,2494,105
71143,2024,8,8,0,0,100,147000,1814,84
71144,2024,1,1,0,0,100,146230,1462,100
71145,2024,5,5,0,0,100,136640,1553,88
71146,2024,2,2,0,0,100,38100,576,68
71147,2024,6,6,0,0,100,105917,1304,84
71148,2024,10,10,0,0,100,121050,1176,102
71149,2024,19,19,0,0,100,130337,1209,96
71150,2024,27,25,2,7,93,218542,2182,101
71152,2024,5,5,0,0,100,141000,1198,108
71153,2024,208,107,101,49,51,86885,1200,77
71154,2024,24,22,2,8,92,201345,1918,109
71155,2024,6,6,0,0,100,125102,1174,100
71156,2024,7,7,0,0,100,177070,1802,100
71157,2024,14,14,0,0,100,119786,1396,86
71158,2024,22,17,5,23,77,137447,1602,85
71159,2024,1,1,0,0,100,310200,2674,116
71160,2024,4,4,0,0,100,123750,1700,76
71161,2024,4,4,0,0,100,143050,1469,96
71162,2024,11,11,0,0,100,99105,1143,85
71163,2024,1,1,0,0,100,97000,2021,48
71164,2024,3,3,0,0,100,70000,1046,80
71165,2024,9,9,0,0,100,65311,824,74
71166,2024,1,1,0,0,100,80000,563,142
71167,2024,4,4,0,0,100,161268,1487,97
71168,2024,2,2,0,0,100,203367,1848,112
71169,2024,2,2,0,0,100,310500,3430,92
71170,2024,20,18,2,10,90,226275,2136,102
71171,2024,3,3,0,0,100,73000,1587,45
71173,2024,6,6,0,0,100,162250,1408,115
71174,2024,1,1,0,0,100,52000,675,77
71175,2024,6,6,0,0,100,113017,1146,106
71176,2024,58,36,22,38,62,99219,1133,83
71177,2024,9,9,0,0,100,156700,1621,99
71178,2024,11,10,1,9,91,150727,1759,82
71181,2024,1,1,0,0,100,172425,2973,58
71182,2024,14,14,0,0,100,397719,2492,161
71183,2024,1,1,0,0,100,33000,478,69
71184,2024,3,3,0,0,100,87667,1032,81
71185,2024,2,2,0,0,100,205000,1198,172
71186,2024,2,2,0,0,100,107510,1436,80
71187,2024,21,18,3,14,86,114236,1382,86
71188,2024,3,3,0,0,100,74333,835,90
71189,2024,11,11,0,0,100,223567,1863,124
71190,2024,31,27,4,13,87,80443,940,83
71191,2024,1,1,0,0,100,156000,1545,101
71192,2024,20,20,0,0,100,122815,1222,106
71193,2024,5,5,0,0,100,106550,1129,110
71194,2024,7,7,0,0,100,199986,1821,117
71195,2024,5,5,0,0,100,187600,1760,110
71196,2024,11,11,0,0,100,156424,1613,102
71198,2024,5,5,0,0,100,165300,1471,107
71199,2024,2,2,0,0,100,147500,1904,78
71200,2024,12,12,0,0,100,185183,1483,122
71201,2024,3,3,0,0,100,168033,1095,139
71202,2024,15,14,1,7,93,247046,2322,102
71203,2024,2,2,0,0,100,60000,768,76
71204,2024,4,4,0,0,100,195425,2200,90
71205,2024,9,9,0,0,100,97757,1033,93
71206,2024,5,5,0,0,100,187200,1819,104
71207,2024,2,2,0,0,100,98125,768,129
71208,2024,1,1,0,0,100,250000,1938,129
71209,2024,10,10,0,0,100,169114,1874,93
71210,2024,3,3,0,0,100,218800,2354,94
71212,2024,14,14,0,0,100,78560,845,94
71213,2024,5,5,0,0,100,106000,1127,96
71214,2024,5,5,0,0,100,90190,1206,99
71215,2024,20,19,1,5,95,176736,1675,104
71216,2024,6,6,0,0,100,128267,1225,103
71218,2024,6,6,0,0,100,122765,1382,86
71219,2024,6,6,0,0,100,152683,1429,106
71220,2024,5,5,0,0,100,92000,1154,67
71221,2024,35,33,2,6,94,273076,2265,123
71222,2024,7,7,0,0,100,156915,1672,91
71223,2024,6,6,0,0,100,112933,1372,83
71224,2024,2,2,0,0,100,187000,1575,136
71225,2024,6,6,0,0,100,206424,1823,108
71227,2024,4,4,0,0,100,79250,1109,74
71228,2024,2,2,0,0,100,181000,1443,106
71229,2024,4,4,0,0,100,67688,768,86
71230,2024,74,66,8,11,89,106688,1210,91
71231,2024,10,9,1,10,90,196957,1925,92
71232,2024,1,1,0,0,100,90000,1084,83
71233,2024,1,1,0,0,100,77500,596,130
71234,2024,2,2,0,0,100,140000,1446,98
71235,2024,17,14,3,18,82,222338,2263,100
71236,2024,8,8,0,0,100,244806,2219,110
71237,2024,7,7,0,0,100,98393,1540,79
71238,2024,12,12,0,0,100,217647,1964,108
71239,2024,13,13,0,0,100,82024,980,87
71240,2024,5,5,0,0,100,438644,3041,146
71241,2024,3,3,0,0,100,218533,2108,101
71242,2024,8,8,0,0,100,131619,1213,94
71243,2024,8,8,0,0,100,141125,1378,104
71244,2024,10,10,0,0,100,131665,1366,93
71245,2024,2,2,0,0,100,132500,1516,88
71246,2024,4,4,0,0,100,187638,1936,124
71247,2024,1,1,0,0,100,80000,593,135
71248,2024,11,11,0,0,100,149374,1518,98
71249,2024,14,14,0,0,100,198521,2024,102
71250,2024,8,8,0,0,100,194869,1827,108
71251,2024,4,4,0,0,100,62375,1169,55
71252,2024,5,5,0,0,100,258565,2024,134
71253,2024,6,6,0,0,100,198092,1685,127
71254,2024,3,3,0,0,100,132567,1311,101
71255,2024,1,1,0,0,100,120000,1412,85
71256,2024,2,2,0,0,100,137500,1309,106
71257,2024,1,1,0,0,100,60000,652,92
71258,2024,9,9,0,0,100,183764,1926,99
71259,2024,2,2,0,0,100,199675,1302,142
71261,2024,6,6,0,0,100,141167,1470,96
71262,2024,2,2,0,0,100,91455,2616,37
71263,2024,67,46,21,31,69,165324,1699,98
71264,2024,6,6,0,0,100,107147,1477,84
71266,2024,7,7,0,0,100,78787,1051,79
71267,2024,11,11,0,0,100,166750,1528,106
71268,2024,5,4,1,20,80,197170,1449,136
71269,2024,41,21,20,49,51,154025,1800,84
71270,2024,389,83,306,79,21,140324,1820,76
71271,2024,2,2,0,0,100,222750,1678,132
71272,2024,3,3,0,0,100,140630,1501,100
71273,2024,4,4,0,0,100,34300,553,60
71274,2024,2,2,0,0,100,362030,2015,159
71275,2024,27,26,1,4,96,110218,1040,102
71276,2024,2,2,0,0,100,220925,2008,110
71277,2024,6,6,0,0,100,170410,1543,108
71279,2024,11,11,0,0,100,123169,1221,100
71280,2024,2,2,0,0,100,92500,782,160
71281,2024,4,4,0,0,100,140500,1158,111
71282,2024,9,9,0,0,100,154457,1407,105
71283,2024,6,6,0,0,100,191318,1720,114
71285,2024,7,7,0,0,100,93571,1273,75
71286,2024,4,4,0,0,100,157350,1710,89
71287,2024,3,3,0,0,100,124036,1891,66
71289,2024,13,12,1,8,92,148281,1315,114
71291,2024,13,13,0,0,100,125175,1006,116
71292,2024,10,10,0,0,100,249188,1881,132
71293,2024,14,14,0,0,100,138350,1237,110
71294,2024,6,6,0,0,100,161083,1901,83
71295,2024,16,15,1,6,94,123956,1243,103
71296,2024,3,3,0,0,100,197050,2115,93
71297,2024,9,9,0,0,100,102560,1103,98
71299,2024,1,1,0,0,100,306000,2026,151
71300,2024,10,10,0,0,100,165455,1520,104
71301,2024,1,1,0,0,100,90000,1154,78
71302,2024,2,2,0,0,100,200000,3009,77
71303,2024,3,3,0,0,100,130000,1742,75
71305,2024,7,7,0,0,100,155714,1659,97
71306,2024,180,132,48,27,73,86995,1089,81
71307,2024,1,1,0,0,100,99000,1375,72
71308,2024,1,1,0,0,100,220000,1257,175
71309,2024,21,19,2,10,90,116050,1363,84
71310,2024,38,34,4,11,89,121836,1534,78
71311,2024,3,3,0,0,100,144833,1868,76
71312,2024,1,1,0,0,100,145000,1648,88
71313,2024,1,1,0,0,100,235000,5222,45
71314,2024,2,2,0,0,100,130500,1366,96
71315,2024,1,1,0,0,100,275000,1279,215
71316,2024,10,10,0,0,100,157350,1618,93
71317,2024,3,3,0,0,100,194383,1776,101
71318,2024,15,14,1,7,93,130693,1601,79
71319,2024,11,11,0,0,100,171000,1662,105
71320,2024,3,3,0,0,100,64500,1017,67
71321,2024,2,2,0,0,100,163912,1765,93
71323,2024,2,2,0,0,100,120000,1704,84
71324,2024,5,5,0,0,100,180294,1993,95
71325,2024,8,8,0,0,100,128526,1550,106
71326,2024,10,10,0,0,100,132495,1356,105
71327,2024,2,2,0,0,100,126375,1633,73
71328,2024,6,6,0,0,100,282667,1769,155
71329,2024,5,5,0,0,100,96860,1029,98
71330,2024,11,11,0,0,100,136282,1265,106
71332,2024,8,8,0,0,100,232442,1761,131
71333,2024,10,10,0,0,100,218011,1773,128
71334,2024,2,2,0,0,100,149500,2212,69
71335,2024,1,1,0,0,100,201000,2233,90
71336,2024,21,21,0,0,100,161849,1515,109
71337,2024,6,6,0,0,100,244267,2286,109
71338,2024,3,3,0,0,100,147000,1006,147
71339,2024,2,2,0,0,100,140250,1026,126
71340,2024,25,25,0,0,100,115736,1224,96
71341,2024,4,4,0,0,100,208855,1887,99
71342,2024,139,79,60,43,57,113996,1500,77
71343,2024,5,5,0,0,100,128900,1163,108
71344,2024,1,1,0,0,100,443000,4027,110
71345,2024,5,5,0,0,100,239350,2283,104
71346,2024,14,14,0,0,100,107473,1113,98
71347,2024,4,4,0,0,100,97250,1223,75
71348,2024,2,2,0,0,100,94000,1237,74
71349,2024,3,3,0,0,100,146317,1256,96
71350,2024,4,4,0,0,100,175501,2338,80
71351,2024,32,27,5,16,84,152941,1518,97
71352,2024,3,3,0,0,100,174893,1287,136
71353,2024,6,6,0,0,100,177867,1592,111
71354,2024,6,6,0,0,100,70846,1014,78
71355,2024,4,4,0,0,100,118250,1626,72
71356,2024,5,5,0,0,100,89638,1200,68
71357,2024,4,4,0,0,100,114715,1482,79
71358,2024,2,2,0,0,100,325654,1945,165
71359,2024,4,4,0,0,100,221690,1744,137
71360,2024,16,12,4,25,75,194032,2048,95
71361,2024,1,1,0,0,100,128600,2572,50
71362,2024,2,2,0,0,100,239500,2192,110
71363,2024,3,3,0,0,100,118433,1694,69
71364,2024,3,3,0,0,100,259600,1722,141
71365,2024,3,3,0,0,100,235935,3292,71
71366,2024,6,6,0,0,100,221237,1686,142
71367,2024,6,6,0,0,100,146200,1574,108
71368,2024,4,4,0,0,100,186484,1488,126
71369,2024,2,2,0,0,100,179500,2672,66
71370,2024,8,8,0,0,100,87708,825,104
71371,2024,19,17,2,11,89,222815,2318,97
71372,2024,19,18,1,5,95,188588,2019,97
71373,2024,23,22,1,4,96,137315,1367,105
71374,2024,1,1,0,0,100,38000,1267,30
71376,2024,5,5,0,0,100,97632,1035,94
71378,2024,16,16,0,0,100,202281,2092,104
71379,2024,19,19,0,0,100,129986,1355,98
71380,2024,8,8,0,0,100,219029,1720,127
71381,2024,1,1,0,0,100,245000,2269,108
71382,2024,8,8,0,0,100,152936,1353,112
71383,2024,4,4,0,0,100,109168,1637,68
71384,2024,2,2,0,0,100,150618,1116,140
71385,2024,6,6,0,0,100,425283,3757,108
71386,2024,1,1,0,0,100,100000,1136,88
71387,2024,4,4,0,0,100,191050,1570,117
71388,2024,9,9,0,0,100,152026,1513,107
71389,2024,6,6,0,0,100,73333,812,89
71390,2024,11,11,0,0,100,120757,1196,101
71391,2024,5,5,0,0,100,91360,1096,82
71392,2024,4,4,0,0,100,193270,1768,109
71393,2024,5,5,0,0,100,158550,1344,110
71394,2024,6,6,0,0,100,162450,1857,89
71395,2024,4,4,0,0,100,126989,2114,82
71396,2024,9,9,0,0,100,133000,1341,106
71397,2024,3,3,0,0,100,247633,2572,96
71398,2024,9,9,0,0,100,240372,2110,114
71399,2024,4,4,0,0,100,144000,1555,101
71400,2024,1,1,0,0,100,50000,1020,49
71401,2024,4,4,0,0,100,123275,1075,105
71402,2024,10,10,0,0,100,194583,2081,89
71403,2024,1,1,0,0,100,341700,2058,166
71404,2024,10,9,1,10,90,223496,1986,118
71405,2024,1,1,0,0,100,137500,1375,100
71406,2024,2,2,0,0,100,132500,994,184
71407,2024,2,2,0,0,100,161555,1456,129
71408,2024,2,2,0,0,100,74550,980,75
71409,2024,6,6,0,0,100,135858,1204,108
71410,2024,9,9,0,0,100,112444,1413,83
71412,2024,11,11,0,0,100,223326,2095,106
71413,2024,4,4,0,0,100,88625,1098,79
71414,2024,4,4,0,0,100,131500,1307,98
71415,2024,1,1,0,0,100,125000,893,140
71416,2024,6,5,1,17,83,160633,2264,87
71417,2024,12,11,1,8,92,130435,1400,95
71419,2024,34,31,3,9,91,175938,1688,107
71420,2024,25,22,3,12,88,162200,1834,91
71422,2024,1,1,0,0,100,229435,1995,115
71423,2024,7,7,0,0,100,204266,1725,126
71424,2024,4,4,0,0,100,176816,1275,117
71425,2024,2,2,0,0,100,160325,1150,143
71426,2024,3,3,0,0,100,155300,1537,84
71428,2024,11,11,0,0,100,127136,1230,111
71430,2024,4,4,0,0,100,192350,1813,109
71431,2024,3,3,0,0,100,194844,1378,141
71433,2024,12,12,0,0,100,163020,1078,157
71434,2024,5,5,0,0,100,126840,1001,124
71435,2024,2,2,0,0,100,108100,1345,86
71436,2024,5,4,1,20,80,153828,1462,107
71437,2024,3,3,0,0,100,96823,1038,92
71438,2024,9,9,0,0,100,156770,1141,127
71439,2024,8,8,0,0,100,186811,1770,106
71440,2024,4,4,0,0,100,146022,1301,126
71441,2024,1,1,0,0,100,207750,1960,106
71442,2024,17,17,0,0,100,224539,1737,121
71443,2024,11,11,0,0,100,280326,2197,137
71444,2024,9,9,0,0,100,214101,1635,140
71445,2024,43,31,12,28,72,172326,1778,95
71446,2024,4,4,0,0,100,123302,1231,82
71447,2024,3,3,0,0,100,220463,1721,127
71448,2024,10,9,1,10,90,225890,2162,106
71449,2024,1,1,0,0,100,60000,741,81
71450,2024,2,2,0,0,100,95000,1018,88
71451,2024,1,1,0,0,100,172000,1274,135
71452,2024,1,1,0,0,100,166300,1109,150
71453,2024,3,3,0,0,100,196400,1031,152
71455,2024,1,1,0,0,100,212060,3213,66
71456,2024,19,19,0,0,100,165143,1524,110
71457,2024,2,2,0,0,100,186250,1589,114
71458,2024,2,2,0,0,100,115500,1924,62
71459,2024,3,3,0,0,100,218000,2207,97
71460,2024,8,8,0,0,100,203323,2156,99
71462,2024,5,5,0,0,100,155900,1627,96
71463,2024,5,5,0,0,100,163720,1345,118
71464,2024,2,2,0,0,100,70000,1442,47
71465,2024,3,3,0,0,100,198910,1460,137
71466,2024,2,2,0,0,100,94872,1329,72
71468,2024,5,5,0,0,100,247000,2055,123
71469,2024,2,2,0,0,100,52500,745,71
71470,2024,5,5,0,0,100,136300,1401,102
71471,2024,1,1,0,0,100,361000,2407,150
71472,2024,4,4,0,0,100,120984,1146,78
71473,2024,3,3,0,0,100,183833,1134,145
71474,2024,2,2,0,0,100,225000,1236,152
71475,2024,62,52,10,16,84,192507,2008,96
71477,2024,3,3,0,0,100,265900,2878,95
71478,2024,3,3,0,0,100,105000,1022,96
71479,2024,18,18,0,0,100,154288,1466,104
71480,2024,11,11,0,0,100,136927,1240,97
71481,2024,10,10,0,0,100,169087,1901,91
71482,2024,3,3,0,0,100,104867,1026,94
71483,2024,3,3,0,0,100,200150,1860,111
71484,2024,16,16,0,0,100,161575,1805,93
71485,2024,3,3,0,0,100,145333,1334,105
71486,2024,102,98,4,4,96,110270,1271,90
71487,2024,1,1,0,0,100,235000,2670,88
71488,2024,2,2,0,0,100,271875,1706,162
71489,2024,8,8,0,0,100,168862,1706,93
71490,2024,10,10,0,0,100,130247,1191,108
71491,2024,13,12,1,8,92,158433,1404,111
71493,2024,2,2,0,0,100,112500,792,132
71494,2024,5,5,0,0,100,250660,1915,135
